episode,reward
58108431,1.24
58131200,-4.375
58154006,-15.22
58176853,-3.205
58199566,-0.325
58222288,-3.17
58245304,8.57
58268089,-1.77
58290805,3.265
58313568,10.97
58336441,1.81
58359140,-0.275
58385588,-3.14
58415390,7.225
58445803,-0.075
58476743,-1.02
58508006,-4.865
58539409,1.14
58571087,-8.695
58602049,2.205
58632774,2.055
58664082,4.565
58694752,-0.945
58725363,-1.875
58755055,-3.43
58784511,4.79
58814055,-4.73
58843783,-6.595
58872695,4.57
58901956,4.59
58931170,4.3
58960694,3.965
58990068,6.055
59018871,0.27
59047956,2.43
59076458,7.2
59105035,-5.52
59133442,-3.895
59161721,-0.755
59190257,-0.865
